purchase_date,item_name,item_price,purchase_month,顧客名,かな,地域,メールアドレス,登録日
2019-04-11 22:41:42,商品W,2300.0,201904,吉村愛梨,よしむら あいり,C市,yoshimura_airi@example.com,2017-03-23 00:00:00
2019-03-28 16:06:38,商品Q,1700.0,201903,島英嗣,しま ひでつぐ,D市,shima_hidetsugu@example.com,2018-02-02 00:00:00
2019-07-28 19:37:35,商品N,1400.0,201907,深井菜々美,ふかい ななみ,C市,fukai_nanami@example.com,2017-01-26 00:00:00
2019-02-25 14:19:19,商品W,2300.0,201902,市田寿明,いちだ としあき,E市,ichida_toshiaki@example.com,2017-04-08 00:00:00
2019-05-25 06:12:41,商品R,1800.0,201905,麻生莉緒,あそう りお,D市,asou_rio@example.com,2018-07-22 00:00:00
2019-02-17 01:46:25,商品B,200.0,201902,石川まさみ,いしかわ まさみ,G市,ishikawa_masami@example.com,2018-02-12 00:00:00
2019-02-10 05:30:22,商品N,1400.0,201902,榎本薫,えのもと かおる,C市,enomoto_kaoru@example.com,2017-06-15 00:00:00
2019-01-28 19:28:09,商品D,400.0,201901,新村美月,にいむら みづき,D市,niimura_miduki@example.com,2018-06-17 00:00:00
2019-07-27 06:05:47,商品A,100.0,201907,黄川田博之,きかわだ ひろゆき,C市,kikawada_hiroyuki@example.com,2018-02-14 00:00:00
2019-04-05 21:45:32,商品E,500.0,201904,堀内聡,ほりうち さとし,B市,horiuchi_satoshi@example.com,2018-05-15 00:00:00
2019-04-15 01:49:50,商品G,700.0,201904,須賀ひとみ,すが ひとみ,H市,suga_hitomi@example.com,2018-01-04 00:00:00
2019-06-20 23:25:53,商品H,800.0,201906,田辺光洋,たなべ みつひろ,A市,tanabe_mitsuhiro@example.com,2018-07-04 00:00:00
2019-07-12 17:50:39,商品O,1500.0,201907,矢部夏空,やべ そら,F市,yabe_sora@example.com,2017-03-25 00:00:00
2019-06-03 22:20:29,商品H,800.0,201906,岩城徹平,いわき てっぺい,C市,iwaki_teppei@example.com,2018-01-26 00:00:00
2019-02-16 17:11:15,商品Q,1700.0,201902,進藤瞬,しんどう しゅん,A市,shinndou_shun@example.com,2017-07-04 00:00:00
2019-06-17 08:02:34,商品X,2400.0,201906,黒谷長利,くろたに ながとし,A市,kurotani_nagatoshi@example.com,2017-04-27 00:00:00
2019-05-20 12:02:58,商品T,2000.0,201905,植木沙知絵,うえき さちえ,F市,ueki_sachie@example.com,2018-03-15 00:00:00
2019-07-29 23:14:46,商品J,1000.0,201907,明石家明,あかしや あきら,B市,akashiya_akira@example.com,2018-02-13 00:00:00
2019-01-25 09:18:47,商品T,2000.0,201901,中田美智子,なかた みちこ,E市,nakata_michiko@example.com,2017-05-30 00:00:00
2019-05-25 02:11:00,商品G,700.0,201905,麻生莉緒,あそう りお,D市,asou_rio@example.com,2018-07-22 00:00:00
2019-04-25 23:24:17,商品Q,1700.0,201904,今茜,こん あかね,F市,kon_akane@example.com,2018-05-20 00:00:00
2019-04-29 21:09:24,商品Q,1700.0,201904,笹川照生,ささがわ てるお,F市,sasagawa_teruo@example.com,2017-04-08 00:00:00
2019-05-13 09:23:05,商品R,1800.0,201905,植木沙知絵,うえき さちえ,F市,ueki_sachie@example.com,2018-03-15 00:00:00
2019-01-29 13:58:57,商品Y,2500.0,201901,西原未華子,にしはら みかこ,C市,nishihara_mikako@example.com,2018-05-18 00:00:00
2019-03-02 01:53:01,商品L,1200.0,201903,大滝麗奈,おおたき れな,C市,ootaki_rena@example.com,2017-05-30 00:00:00
2019-01-26 21:18:59,商品F,600.0,201901,松沢育二,まつざわ いくじ,F市,matsuzawa_ikuji@example.com,2017-07-15 00:00:00
2019-06-09 11:38:05,商品D,400.0,201906,井川里穂,いがわ りほ,A市,igawa_riho@example.com,2017-04-13 00:00:00
2019-07-31 16:58:12,商品Y,2500.0,201907,五十嵐春樹,いがらし はるき,F市,igarashi_haruki@example.com,2017-01-06 00:00:00
2019-02-11 23:44:03,商品U,2100.0,201902,牧田玲那,まきた れな,A市,makita_rena@example.com,2017-05-13 00:00:00
2019-01-09 04:10:30,商品K,1100.0,201901,日野夏希,ひの なつき,A市,hino_natsuki@example.com,2017-05-23 00:00:00
2019-06-21 02:03:08,商品M,1300.0,201906,稲田将也,いなだ まさや,G市,inada_masaya@example.com,2017-02-05 00:00:00
2019-05-28 19:17:08,商品O,1500.0,201905,福本美幸,ふくもと みゆき,F市,fukumoto_miyuki@example.com,2017-01-08 00:00:00
2019-03-02 13:45:44,商品V,2200.0,201903,深井照生,ふかい てるお,A市,fukai_teruo@example.com,2018-02-21 00:00:00
2019-04-06 10:50:32,商品E,500.0,201904,鈴木一哉,すずき かずや,C市,suzuki_kazuya@example.com,2017-04-09 00:00:00
2019-06-10 17:00:26,商品K,1100.0,201906,八木雅彦,やぎ まさひこ,B市,yagi_masahiko@example.com,2017-04-18 00:00:00
2019-04-27 18:18:10,商品C,300.0,201904,小栗正義,おぐり まさよし,G市,oguri_masayoshi@example.com,2017-07-05 00:00:00
2019-04-18 05:52:15,商品N,1400.0,201904,大城ケンイチ,おおしろ けんいち,B市,ooshiro_kenichi@example.com,2017-06-13 00:00:00
2019-07-31 01:32:47,商品A,100.0,201907,井本マサカズ,いもと まさかず,C市,imoto_masakazu@example.com,2017-04-06 00:00:00
2019-03-17 23:42:59,商品K,1100.0,201903,高田さんま,たかだ さんま,D市,takada_sanma@example.com,2017-06-16 00:00:00
2019-02-11 02:25:34,商品F,600.0,201902,大倉晃司,おおくら こうじ,E市,ookura_kouji@example.com,2018-03-31 00:00:00
2019-02-16 21:00:22,商品T,2000.0,201902,梅沢麻緒,うめざわ まお,A市,umezawa_mao@example.com,2017-06-20 00:00:00
2019-05-02 04:47:40,商品H,800.0,201905,石田佑,いしだ たすく,E市,ishida_tasuku@example.com,2018-05-12 00:00:00
2019-02-16 08:41:21,商品I,900.0,201902,平田鉄二,ひらた てつじ,D市,hirata_tetsuji@example.com,2017-06-07 00:00:00
2019-01-27 14:39:27,商品X,2400.0,201901,石崎幸子,いしざき さちこ,F市,ishizaki_sachiko@example.com,2017-06-12 00:00:00
2019-07-05 17:43:49,商品J,1000.0,201907,松元翔太,まつもと しょうた,A市,matsumoto_shouta@example.com,2018-03-08 00:00:00
2019-07-16 08:08:20,商品T,2000.0,201907,岩城徹平,いわき てっぺい,C市,iwaki_teppei@example.com,2018-01-26 00:00:00
2019-06-19 08:33:44,商品E,500.0,201906,梅津淳子,うめづ あつこ,H市,umedu_atsuko@example.com,2017-01-06 00:00:00
2019-06-30 21:10:15,商品A,100.0,201906,笹原しぼり,ささはら しぼり,E市,sasahara_shibori@example.com,2017-05-16 00:00:00
2019-01-26 17:34:06,商品Q,1700.0,201901,望月真悠子,もちづき まゆこ,A市,mochiduki_mayuko@example.com,2018-03-29 00:00:00
2019-04-15 11:14:18,商品O,1500.0,201904,梅津淳子,うめづ あつこ,H市,umedu_atsuko@example.com,2017-01-06 00:00:00
2019-02-15 12:25:57,商品H,800.0,201902,麻生莉緒,あそう りお,D市,asou_rio@example.com,2018-07-22 00:00:00
2019-05-19 07:30:58,商品L,1200.0,201905,大倉晃司,おおくら こうじ,E市,ookura_kouji@example.com,2018-03-31 00:00:00
2019-04-08 08:09:49,商品Y,2500.0,201904,浅田賢二,あさだ けんじ,C市,asada_kenji@example.com,2018-04-07 00:00:00
2019-03-17 17:05:21,商品F,600.0,201903,田辺光洋,たなべ みつひろ,A市,tanabe_mitsuhiro@example.com,2018-07-04 00:00:00
2019-06-18 21:06:49,商品M,1300.0,201906,岩佐孝太郎,いわさ こうたろう,D市,iwasa_koutarou@example.com,2018-01-29 00:00:00
2019-06-07 09:19:03,商品Q,1700.0,201906,井口寛治,いぐち かんじ,B市,iguchi_kanji@example.com,2017-02-19 00:00:00
2019-02-08 18:48:33,商品F,600.0,201902,岡村希,おかむら のぞみ,H市,okamura_nozomi@example.com,2018-05-19 00:00:00
2019-03-20 03:49:12,商品D,400.0,201903,岩井莉緒,いわい りお,F市,iwai_rio@example.com,2018-05-27 00:00:00
2019-04-13 19:23:22,商品U,2100.0,201904,井村俊二,いむら しゅんじ,D市,imura_shunji@example.com,2017-04-14 00:00:00
2019-02-11 15:23:26,商品E,500.0,201902,石野仁,いしの じん,E市,ishino_jin@example.com,2017-04-07 00:00:00
2019-05-20 19:05:51,商品K,1100.0,201905,吉村愛梨,よしむら あいり,C市,yoshimura_airi@example.com,2017-03-23 00:00:00
2019-02-16 03:25:36,商品Q,1700.0,201902,さだ千佳子,さだ ちかこ,H市,sada_chikako@example.com,2017-07-01 00:00:00
2019-06-30 16:57:52,商品P,1600.0,201906,島崎礼子,しまざき れいこ,C市,shimazaki_reiko@example.com,2017-02-18 00:00:00
2019-05-01 16:16:52,商品F,600.0,201905,井本マサカズ,いもと まさかず,C市,imoto_masakazu@example.com,2017-04-06 00:00:00
2019-02-04 06:10:38,商品I,900.0,201902,相原ひとり,あいはら ひとり,H市,aihara_hitori@example.com,2018-06-11 00:00:00
2019-07-04 06:42:31,商品O,1500.0,201907,須賀ひとみ,すが ひとみ,H市,suga_hitomi@example.com,2018-01-04 00:00:00
2019-06-07 18:30:15,商品N,1400.0,201906,手塚雅之,てづか まさゆき,E市,teduka_masayuki@example.com,2017-07-05 00:00:00
2019-01-12 12:46:47,商品K,1100.0,201901,松田浩正,まつだ ひろまさ,E市,matsuda_hiromasa@example.com,2018-01-11 00:00:00
2019-07-21 10:51:56,商品T,2000.0,201907,岩佐孝太郎,いわさ こうたろう,D市,iwasa_koutarou@example.com,2018-01-29 00:00:00
2019-05-11 07:17:21,商品Q,1700.0,201905,荻野愛菜,おぎの あいな,B市,ogino_aina@example.com,2018-01-09 00:00:00
2019-07-13 02:24:28,商品L,1200.0,201907,新村美月,にいむら みづき,D市,niimura_miduki@example.com,2018-06-17 00:00:00
2019-01-19 11:16:25,商品M,1300.0,201901,原口俊二,はらぐち しゅんじ,F市,haraguchi_shunji@example.com,2018-03-05 00:00:00
2019-04-21 01:07:13,商品X,2400.0,201904,榊原しぼり,さかきばら しぼり,D市,sakakibara_shibori@example.com,2017-03-13 00:00:00
2019-01-09 23:02:05,商品J,1000.0,201901,日野夏希,ひの なつき,A市,hino_natsuki@example.com,2017-05-23 00:00:00
2019-06-05 17:06:32,商品W,2300.0,201906,明石家明,あかしや あきら,B市,akashiya_akira@example.com,2018-02-13 00:00:00
2019-02-18 05:51:15,商品H,800.0,201902,田畑正敏,たばた まさとし,A市,tabata_masatoshi@example.com,2018-02-06 00:00:00
2019-06-25 13:59:08,商品K,1100.0,201906,須賀ひとみ,すが ひとみ,H市,suga_hitomi@example.com,2018-01-04 00:00:00
2019-06-21 10:42:56,商品J,1000.0,201906,熊井憲史,くまい のりひと,A市,kumai_norihito@example.com,2017-03-29 00:00:00
2019-06-07 22:56:05,商品F,600.0,201906,堀内聡,ほりうち さとし,B市,horiuchi_satoshi@example.com,2018-05-15 00:00:00
2019-04-08 16:40:44,商品N,1400.0,201904,白鳥りえ,しらとり りえ,F市,shiratori_rie@example.com,2017-04-29 00:00:00
2019-01-12 16:19:25,商品M,1300.0,201901,田辺光洋,たなべ みつひろ,A市,tanabe_mitsuhiro@example.com,2018-07-04 00:00:00
2019-07-01 13:28:27,商品D,400.0,201907,熊倉綾,くまくら あや,H市,kumakura_aya@example.com,2017-07-13 00:00:00
2019-02-13 07:28:47,商品A,100.0,201902,岩井莉緒,いわい りお,F市,iwai_rio@example.com,2018-05-27 00:00:00
2019-02-10 13:29:10,商品E,500.0,201902,さだ千佳子,さだ ちかこ,H市,sada_chikako@example.com,2017-07-01 00:00:00
2019-07-23 15:08:26,商品R,1800.0,201907,井上桃子,いのうえ ももこ,F市,inoue_momoko@example.com,2018-06-18 00:00:00
2019-05-05 19:21:33,商品K,1100.0,201905,西島知世,にしじま ちせ,A市,nishijima_chise@example.com,2018-03-11 00:00:00
2019-06-02 07:17:26,商品Q,1700.0,201906,植村遥,うえむら はるか,A市,uemura_haruka@example.com,2018-01-06 00:00:00
2019-03-06 10:38:01,商品M,1300.0,201903,中仁晶,なか ひろあき,G市,naka_hiroaki@example.com,2018-01-29 00:00:00
2019-05-30 04:21:57,商品U,2100.0,201905,熊井憲史,くまい のりひと,A市,kumai_norihito@example.com,2017-03-29 00:00:00
2019-05-03 23:51:29,商品S,1900.0,201905,赤木愛梨,あかぎ あいり,F市,akagi_airi@example.com,2018-07-29 00:00:00
2019-02-26 20:45:50,商品X,2400.0,201902,米沢仁晶,よねざわ ひろあき,F市,yonezawa_hiroaki@example.com,2018-07-09 00:00:00
2019-01-29 00:54:23,商品C,300.0,201901,綾瀬俊介,あやせ しゅんすけ,B市,ayase_shunsuke@example.com,2017-01-28 00:00:00
2019-03-10 15:49:04,商品C,300.0,201903,堀江佑,ほりえ たすく,H市,horie_tasuku@example.com,2018-05-14 00:00:00
2019-03-22 19:08:58,商品V,2200.0,201903,根岸仁晶,ねぎし ひろあき,D市,negishi_hiroaki@example.com,2017-04-04 00:00:00
2019-02-18 03:04:10,商品S,1900.0,201902,井本マサカズ,いもと まさかず,C市,imoto_masakazu@example.com,2017-04-06 00:00:00
2019-06-18 21:42:56,商品U,2100.0,201906,志村サダヲ,しむら さだお,E市,shimura_sadawo@example.com,2017-02-07 00:00:00
2019-04-13 19:11:44,商品V,2200.0,201904,河内さとみ,かわうち さとみ,E市,kawauchi_satomi@example.com,2017-01-19 00:00:00
2019-01-23 07:52:37,商品H,800.0,201901,さだ千佳子,さだ ちかこ,H市,sada_chikako@example.com,2017-07-01 00:00:00
2019-05-31 17:32:48,商品L,1200.0,201905,赤木だん吉,あかぎ だんきち,F市,akagi_dankichi@example.com,2018-07-16 00:00:00
2019-01-19 03:37:27,商品A,100.0,201901,石崎幸子,いしざき さちこ,F市,ishizaki_sachiko@example.com,2017-06-12 00:00:00
2019-04-11 11:51:58,商品K,1100.0,201904,本多フミヤ,ほんだ ふみや,F市,honnda_fumiya@example.com,2017-05-23 00:00:00
2019-04-12 08:46:26,商品C,300.0,201904,立石茜,たちいし あかね,B市,tachiishi_akane@example.com,2018-02-10 00:00:00
2019-02-04 09:33:53,商品Q,1700.0,201902,石野仁,いしの じん,E市,ishino_jin@example.com,2017-04-07 00:00:00
2019-06-28 21:52:20,商品R,1800.0,201906,高沢美咲,たかさわ みさき,E市,takasawa_misaki@example.com,2018-01-24 00:00:00
2019-05-26 22:51:13,商品J,1000.0,201905,神原美嘉,かんばら みか,D市,kannbara_mika@example.com,2017-03-23 00:00:00
2019-03-20 13:39:07,商品Q,1700.0,201903,浜田未華子,はまだ みかこ,H市,hamada_mikako@example.com,2018-05-22 00:00:00
2019-04-26 22:09:03,商品S,1900.0,201904,杉下悟志,すぎした さとし,E市,sugishita_satoshi@example.com,2018-02-17 00:00:00
2019-07-29 03:08:44,商品U,2100.0,201907,須賀ひとみ,すが ひとみ,H市,suga_hitomi@example.com,2018-01-04 00:00:00
2019-01-25 06:56:04,商品H,800.0,201901,石渡小雁,いしわたり こがん,D市,ishiwatari_kogan@example.com,2017-07-28 00:00:00
2019-04-05 21:10:36,商品L,1200.0,201904,福本美幸,ふくもと みゆき,F市,fukumoto_miyuki@example.com,2017-01-08 00:00:00
2019-03-29 05:27:37,商品I,900.0,201903,南部慶二,なんぶ けいじ,A市,nannbu_keiji@example.com,2018-06-19 00:00:00
2019-03-05 20:39:54,商品R,1800.0,201903,島崎礼子,しまざき れいこ,C市,shimazaki_reiko@example.com,2017-02-18 00:00:00
2019-04-29 08:37:00,商品X,2400.0,201904,牧田玲那,まきた れな,A市,makita_rena@example.com,2017-05-13 00:00:00
2019-04-10 15:40:57,商品R,1800.0,201904,田辺光洋,たなべ みつひろ,A市,tanabe_mitsuhiro@example.com,2018-07-04 00:00:00
2019-04-06 18:09:24,商品J,1000.0,201904,日比野徹,ひびの とおる,C市,hibino_tohru@example.com,2018-02-22 00:00:00
2019-07-23 11:00:31,商品K,1100.0,201907,根岸仁晶,ねぎし ひろあき,D市,negishi_hiroaki@example.com,2017-04-04 00:00:00
2019-06-16 00:08:06,商品P,1600.0,201906,小栗正義,おぐり まさよし,G市,oguri_masayoshi@example.com,2017-07-05 00:00:00
2019-05-29 23:25:54,商品O,1500.0,201905,高田さんま,たかだ さんま,D市,takada_sanma@example.com,2017-06-16 00:00:00
2019-05-20 18:38:42,商品W,2300.0,201905,松沢育二,まつざわ いくじ,F市,matsuzawa_ikuji@example.com,2017-07-15 00:00:00
2019-06-28 15:15:42,商品L,1200.0,201906,小口豊,おぐち ゆたか,H市,oguchi_yutaka@example.com,2018-02-28 00:00:00
2019-07-10 09:51:23,商品B,200.0,201907,小松隼士,こまつ しゅんじ,C市,komatsu_shunji@example.com,2017-01-08 00:00:00
2019-05-28 00:06:13,商品R,1800.0,201905,楠哲平,くすのき てっぺい,E市,kusunoki_teppei@example.com,2017-01-04 00:00:00
2019-02-28 04:11:14,商品A,100.0,201902,榎本薫,えのもと かおる,C市,enomoto_kaoru@example.com,2017-06-15 00:00:00
2019-06-25 20:41:25,商品O,1500.0,201906,浜田未華子,はまだ みかこ,H市,hamada_mikako@example.com,2018-05-22 00:00:00
2019-02-19 16:07:10,商品J,1000.0,201902,松沢育二,まつざわ いくじ,F市,matsuzawa_ikuji@example.com,2017-07-15 00:00:00
2019-04-05 11:23:32,商品B,200.0,201904,高原充則,たかはら みつのり,H市,takahara_mitsunori@example.com,2018-04-21 00:00:00
2019-03-07 00:05:43,商品P,1600.0,201903,松村聡,まつむら さとし,G市,matsumura_satoshi@example.com,2018-07-19 00:00:00
2019-04-09 01:30:51,商品H,800.0,201904,矢部美幸,やべ みゆき,F市,yabe_miyuki@example.com,2017-05-25 00:00:00
2019-05-04 03:50:08,商品H,800.0,201905,市田寿明,いちだ としあき,E市,ichida_toshiaki@example.com,2017-04-08 00:00:00
2019-01-03 20:20:02,商品V,2200.0,201901,小松隼士,こまつ しゅんじ,C市,komatsu_shunji@example.com,2017-01-08 00:00:00
2019-03-05 02:43:33,商品O,1500.0,201903,唐沢涼,からさわ りょう,H市,karasawa_ryou@example.com,2018-02-27 00:00:00
2019-05-08 23:03:01,商品G,700.0,201905,丸山光臣,まるやま みつおみ,G市,maruyama_mitsuomi@example.com,2017-01-30 00:00:00
2019-04-08 17:38:49,商品I,900.0,201904,松田浩正,まつだ ひろまさ,E市,matsuda_hiromasa@example.com,2018-01-11 00:00:00
2019-05-21 11:17:49,商品B,200.0,201905,井上桃子,いのうえ ももこ,F市,inoue_momoko@example.com,2018-06-18 00:00:00
2019-03-20 21:37:00,商品F,600.0,201903,原口俊二,はらぐち しゅんじ,F市,haraguchi_shunji@example.com,2018-03-05 00:00:00
2019-01-19 04:47:17,商品H,800.0,201901,石田花,いしだ はな,C市,ishida_hana@example.com,2017-05-17 00:00:00
2019-05-22 05:03:42,商品G,700.0,201905,高原充則,たかはら みつのり,H市,takahara_mitsunori@example.com,2018-04-21 00:00:00
2019-03-23 19:05:24,商品M,1300.0,201903,合田光,あいだ ひかる,D市,aida_hikaru@example.com,2018-05-22 00:00:00
2019-01-22 09:45:13,商品P,1600.0,201901,黒谷長利,くろたに ながとし,A市,kurotani_nagatoshi@example.com,2017-04-27 00:00:00
2019-05-26 16:20:28,商品T,2000.0,201905,石野仁,いしの じん,E市,ishino_jin@example.com,2017-04-07 00:00:00
2019-02-25 00:49:10,商品O,1500.0,201902,岡村希,おかむら のぞみ,H市,okamura_nozomi@example.com,2018-05-19 00:00:00
2019-06-09 05:56:22,商品C,300.0,201906,藤広之,ふじ ひろゆき,G市,fuji_hiroyuki@example.com,2017-02-20 00:00:00
2019-01-21 22:18:33,商品H,800.0,201901,石野仁,いしの じん,E市,ishino_jin@example.com,2017-04-07 00:00:00
2019-02-12 07:22:27,商品U,2100.0,201902,林勇,はやし ゆう,C市,hayashi_yuu@example.com,2018-07-28 00:00:00
2019-02-17 22:28:29,商品B,200.0,201902,赤木愛梨,あかぎ あいり,F市,akagi_airi@example.com,2018-07-29 00:00:00
2019-03-08 14:43:14,商品S,1900.0,201903,須賀ひとみ,すが ひとみ,H市,suga_hitomi@example.com,2018-01-04 00:00:00
2019-07-29 05:01:59,商品W,2300.0,201907,新村丈史,にいむら たけし,B市,niimura_takeshi@example.com,2017-05-19 00:00:00
2019-05-07 14:29:21,商品A,100.0,201905,島袋友以乃,しまぶくろ ゆいの,C市,shimabukuro_yuino@example.com,2018-04-14 00:00:00
2019-02-25 14:57:40,商品W,2300.0,201902,石田郁恵,いしだ いくえ,B市,ishida_ikue@example.com,2017-02-05 00:00:00
2019-05-13 17:35:11,商品L,1200.0,201905,矢部夏空,やべ そら,F市,yabe_sora@example.com,2017-03-25 00:00:00
2019-02-17 12:35:59,商品M,1300.0,201902,根岸仁晶,ねぎし ひろあき,D市,negishi_hiroaki@example.com,2017-04-04 00:00:00
